value,coordinates,Sensor ID,Latitude,Longitude,City,Station Name,First Seen (UTC),Last Seen (UTC),Timezone,flagInfo.hasFlags,parameter.id,parameter.name,parameter.units,parameter.displayName,period.label,period.interval,period.datetimeFrom.utc,period.datetimeFrom.local,period.datetimeTo.utc,period.datetimeTo.local,summary.min,summary.q02,summary.q25,summary.median,summary.q75,summary.q98,summary.max,summary.avg,summary.sd,coverage.expectedCount,coverage.expectedInterval,coverage.observedCount,coverage.observedInterval,coverage.percentComplete,coverage.percentCoverage,coverage.datetimeFrom.utc,coverage.datetimeFrom.local,coverage.datetimeTo.utc,coverage.datetimeTo.local
0.0007,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00
0.0004,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00
0.0003,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00
0.0003,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00
0.0003,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00
0.0003,,25194,34.066429,-118.22675500000001,Los Angeles,Los Angeles - N. Mai,2017-06-07T22:00:00Z,2025-08-23 22:00:00+00:00,America/Los_Angeles,False,9,so2,ppm,,1hour,01:00:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,0.0003,,1,01:00:00,1,01:00:00,100.0,100.0,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00
7.79,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,7.25,7.274,7.619999999999999,7.74,8.065000000000001,8.23,8.24,7.793636363636364,0.3279107417353908,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T01:01:48Z,2025-08-22T18:01:48-07:00,2025-08-23T02:57:19Z,2025-08-22T19:57:19-07:00
8.38,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,7.04,7.2,8.13,8.55,8.805,9.02,9.06,8.382727272727273,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T02:02:52Z,2025-08-22T19:02:52-07:00,2025-08-23T03:58:23Z,2025-08-22T20:58:23-07:00
8.82,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,8.13,8.186,8.585,8.81,9.02,9.662,9.82,8.81909090909091,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T03:03:56Z,2025-08-22T20:03:56-07:00,2025-08-23T04:59:29Z,2025-08-22T21:59:29-07:00
8.94,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,8.16,8.2086,8.6675,8.850000000000001,9.3975,9.6102,9.63,8.940000000000001,,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-23T04:05:02Z,2025-08-22T21:05:02-07:00,2025-08-23T05:55:01Z,2025-08-22T22:55:01-07:00
9.94,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,9.4,9.416,9.685,9.95,10.145,10.418,10.42,9.935454545454547,0.056568542494922595,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T05:00:34Z,2025-08-22T22:00:34-07:00,2025-08-23T06:56:06Z,2025-08-22T23:56:06-07:00
9.4,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,8.32,8.354000000000001,8.965,9.35,9.61,10.677999999999999,10.69,9.4,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T06:01:39Z,2025-08-22T23:01:39-07:00,2025-08-23T07:57:10Z,2025-08-23T00:57:10-07:00
9.96,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,9.14,9.172,9.5,9.74,10.52,10.982,11.04,9.959090909090907,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T07:02:44Z,2025-08-23T00:02:44-07:00,2025-08-23T08:58:16Z,2025-08-23T01:58:16-07:00
9.45,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,9.45,9.45,9.45,9.45,9.45,9.45,9.45,9.45,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-23T08:03:49Z,2025-08-23T01:03:49-07:00,2025-08-23T09:03:49Z,2025-08-23T02:03:49-07:00
9.8,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,8.86,8.951799999999999,9.595,9.92,10.08,10.3678,10.42,9.799999999999999,0.4528428719397791,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-23T09:04:57Z,2025-08-23T02:04:57-07:00,2025-08-23T10:54:56Z,2025-08-23T03:54:56-07:00
10.2,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,9.57,9.616,9.89,10.05,10.370000000000001,10.936,11.02,10.173636363636364,0.7283199846221422,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T10:00:29Z,2025-08-23T03:00:29-07:00,2025-08-23T11:56:02Z,2025-08-23T04:56:02-07:00
9.43,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,9.11,9.118,9.185,9.26,9.64,10.098,10.16,9.43090909090909,0.1131370849898477,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T11:01:36Z,2025-08-23T04:01:36-07:00,2025-08-23T12:57:10Z,2025-08-23T05:57:10-07:00
9.78,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,8.82,8.844,9.57,9.8,10.01,10.706000000000001,10.72,9.777272727272727,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T12:02:43Z,2025-08-23T05:02:43-07:00,2025-08-23T13:58:17Z,2025-08-23T06:58:17-07:00
11.4,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,10.05,10.1438,10.772499999999999,11.375,11.94,12.4076,12.43,11.355,0.8428523002282186,20,00:30:00,8,00:12:00,40.0,20.0,2025-08-23T13:17:26Z,2025-08-23T06:17:26-07:00,2025-08-23T14:56:21Z,2025-08-23T07:56:21-07:00
12.7,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,11.8,11.848,12.42,12.62,12.905000000000001,13.896,14.1,12.689999999999998,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T14:01:54Z,2025-08-23T07:01:54-07:00,2025-08-23T15:57:30Z,2025-08-23T08:57:30-07:00
13.1,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,11.67,11.712,11.94,12.56,13.94,16.148,16.65,13.147272727272728,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T15:03:03Z,2025-08-23T08:03:03-07:00,2025-08-23T16:58:38Z,2025-08-23T09:58:38-07:00
11.3,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,10.13,10.188,10.55,10.86,12.149999999999999,12.870000000000001,12.89,11.299999999999999,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T16:04:12Z,2025-08-23T09:04:12-07:00,2025-08-23T17:59:45Z,2025-08-23T10:59:45-07:00
10.7,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,9.92,9.9452,10.1775,10.8,11.1775,11.472,11.49,10.726,,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-23T17:05:19Z,2025-08-23T10:05:19-07:00,2025-08-23T18:55:19Z,2025-08-23T11:55:19-07:00
11.3,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,10.47,10.518,10.92,11.43,11.59,12.068000000000001,12.15,11.27090909090909,0.40305086527633227,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T18:00:52Z,2025-08-23T11:00:52-07:00,2025-08-23T19:56:21Z,2025-08-23T12:56:21-07:00
11.9,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,10.67,10.762,11.61,11.83,12.145,13.046000000000001,13.22,11.853636363636365,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T19:01:54Z,2025-08-23T12:01:54-07:00,2025-08-23T20:57:22Z,2025-08-23T13:57:22-07:00
13.4,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T21:00:00Z,2025-08-23T14:00:00-07:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00,13.41,13.41,13.41,13.41,13.41,13.41,13.41,13.41,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-23T20:02:55Z,2025-08-23T13:02:55-07:00,2025-08-23T21:02:55Z,2025-08-23T14:02:55-07:00
12.3,,2001076,34.0124,-118.26886,Los Angeles,Trinity ES (7219),2022-02-18T01:54:11Z,2025-08-23 23:05:01+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T22:00:00Z,2025-08-23T15:00:00-07:00,2025-08-23T23:00:00Z,2025-08-23T16:00:00-07:00,10.69,10.876,11.835,12.5,12.7,13.254,13.28,12.292727272727273,0.7518522582142179,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T21:03:58Z,2025-08-23T14:03:58-07:00,2025-08-23T22:59:28Z,2025-08-23T15:59:28-07:00
8.38,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T02:00:00Z,2025-08-22T19:00:00-07:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,7.4,7.4504,7.92,8.43,8.72,9.4646,9.56,8.379000000000001,0.6497939844460104,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-23T01:03:33Z,2025-08-22T18:03:33-07:00,2025-08-23T02:54:45Z,2025-08-22T19:54:45-07:00
9.14,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T03:00:00Z,2025-08-22T20:00:00-07:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,8.41,8.458,8.735,9.13,9.45,9.950000000000001,10.01,9.14181818181818,0.02121320343559723,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T02:00:27Z,2025-08-22T19:00:27-07:00,2025-08-23T03:57:22Z,2025-08-22T20:57:22-07:00
9.78,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,9.78,9.78,9.78,9.78,9.78,9.78,9.78,9.78,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-23T04:00:00Z,2025-08-22T21:00:00-07:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00
9.32,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T05:00:00Z,2025-08-22T22:00:00-07:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,8.46,8.5068,8.7725,9.425,9.7575,10.1662,10.24,9.323999999999998,,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-23T04:05:41Z,2025-08-22T21:05:41-07:00,2025-08-23T05:56:56Z,2025-08-22T22:56:56-07:00
9.08,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T06:00:00Z,2025-08-22T23:00:00-07:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,8.32,8.322000000000001,8.58,9.25,9.5,9.756,9.77,9.08181818181818,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T05:02:38Z,2025-08-22T22:02:38-07:00,2025-08-23T06:59:34Z,2025-08-22T23:59:34-07:00
9.94,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T07:00:00Z,2025-08-23T00:00:00-07:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,8.67,8.7888,9.5225,9.975000000000001,10.337499999999999,10.874600000000001,10.88,9.94,,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-23T06:05:16Z,2025-08-22T23:05:16-07:00,2025-08-23T07:56:30Z,2025-08-23T00:56:30-07:00
9.93,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T08:00:00Z,2025-08-23T01:00:00-07:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,8.88,8.98,9.585,10.07,10.274999999999999,10.892,11.03,9.932727272727272,,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T07:02:11Z,2025-08-23T00:02:11-07:00,2025-08-23T08:59:08Z,2025-08-23T01:59:08-07:00
10.5,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T09:00:00Z,2025-08-23T02:00:00-07:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,10.48,10.48,10.48,10.48,10.48,10.48,10.48,10.48,,20,00:30:00,1,00:01:30,5.0,3.0,2025-08-23T08:04:50Z,2025-08-23T01:04:50-07:00,2025-08-23T09:04:50Z,2025-08-23T02:04:50-07:00
9.99,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T10:00:00Z,2025-08-23T03:00:00-07:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,9.15,9.176,9.445,9.96,10.120000000000001,11.524000000000001,11.69,9.988181818181818,0.7464692650312958,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T09:01:47Z,2025-08-23T02:01:47-07:00,2025-08-23T10:58:45Z,2025-08-23T03:58:45-07:00
10.3,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T11:00:00Z,2025-08-23T04:00:00-07:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,8.95,8.9554,9.5975,10.295,11.0775,11.4406,11.5,10.273,,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-23T10:04:27Z,2025-08-23T03:04:27-07:00,2025-08-23T11:55:43Z,2025-08-23T04:55:43-07:00
10.5,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T12:00:00Z,2025-08-23T05:00:00-07:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,9.82,9.856,10.094999999999999,10.59,10.76,11.454,11.52,10.545454545454545,0.18384776310850096,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T11:01:24Z,2025-08-23T04:01:24-07:00,2025-08-23T12:58:22Z,2025-08-23T05:58:22-07:00
10.4,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T13:00:00Z,2025-08-23T06:00:00-07:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,9.63,9.6696,10.045,10.16,11.0025,11.2494,11.28,10.413999999999998,,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-23T12:04:04Z,2025-08-23T05:04:04-07:00,2025-08-23T13:55:20Z,2025-08-23T06:55:20-07:00
10.8,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T14:00:00Z,2025-08-23T07:00:00-07:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,9.41,9.484,10.17,11.0,11.27,12.001999999999999,12.03,10.799090909090909,0.7636753236814726,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T13:01:01Z,2025-08-23T06:01:01-07:00,2025-08-23T14:57:57Z,2025-08-23T07:57:57-07:00
11.7,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T15:00:00Z,2025-08-23T08:00:00-07:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,10.75,10.8364,11.3775,11.74,11.9475,12.5884,12.7,11.684,,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-23T14:03:39Z,2025-08-23T07:03:39-07:00,2025-08-23T15:54:59Z,2025-08-23T08:54:59-07:00
11.7,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T16:00:00Z,2025-08-23T09:00:00-07:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,10.1,10.224,11.205,11.71,11.809999999999999,13.452,13.61,11.661818181818182,0.27577164466275395,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T15:00:40Z,2025-08-23T08:00:40-07:00,2025-08-23T16:57:34Z,2025-08-23T09:57:34-07:00
11.9,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T17:00:00Z,2025-08-23T10:00:00-07:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,10.51,10.6378,11.2475,12.025,12.5825,13.041599999999999,13.11,11.92,,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-23T16:03:15Z,2025-08-23T09:03:15-07:00,2025-08-23T17:54:36Z,2025-08-23T10:54:36-07:00
10.2,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T18:00:00Z,2025-08-23T11:00:00-07:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,9.23,9.286,9.835,10.15,10.58,11.392000000000001,11.49,10.231818181818182,0.2050609665440982,20,00:30:00,11,00:16:30,55.0,28.0,2025-08-23T17:00:19Z,2025-08-23T10:00:19-07:00,2025-08-23T18:57:17Z,2025-08-23T11:57:17-07:00
12.3,,2000935,34.04997,-118.29504,Los Angeles,Berendo MS (8057),2022-02-18T01:56:30Z,2025-08-23 23:01:51+00:00,America/Los_Angeles,False,2,pm25,µg/m³,,1hour,01:00:00,2025-08-23T19:00:00Z,2025-08-23T12:00:00-07:00,2025-08-23T20:00:00Z,2025-08-23T13:00:00-07:00,10.2,10.2522,10.585,11.125,13.2975,18.088800000000003,18.96,12.261,,20,00:30:00,10,00:15:00,50.0,25.0,2025-08-23T18:02:58Z,2025-08-23T11:02:58-07:00,2025-08-23T19:54:15Z,2025-08-23T12:54:15-07:00
